Sub-Sub-Title,Sub-Title,Team,bandera,bullet_id,commentId,country,fecha,formatted,id,source_file
,,bari,Otra,679775a12ae3ee6bd0b389da_2,679775a12ae3ee6bd0b389da,CORP,2025-Q1,presentación a pau de la ampliación del rol del equipo producto para 2025,679775a12ae3ee6bd0b389da_2,679775a12ae3ee6bd0b389da.json
,,bari,Otra,679775a12ae3ee6bd0b389da_3,679775a12ae3ee6bd0b389da,CORP,2025-Q1,kick tc chile barimonzanegocio site y coordinación del kick off td uruguay con equipo de agus lopez,679775a12ae3ee6bd0b389da_3,679775a12ae3ee6bd0b389da.json
,cobrand,bari,Mastercard,67a04180be706b69a2625339_3,67a04180be706b69a2625339,CORP,2025-Q1,reunion con mastercard y felix,67a04180be706b69a2625339_3,67a04180be706b69a2625339.json
,mlm credito,bari,Visa,67a04180be706b69a2625339_1,67a04180be706b69a2625339,MLM,2025-Q1,el equipo de legales nos pidio info sobre la migracion a camara visa y sobre bari como procesador que deben compartir con la cofece autoridad antitrust mexicana,67a04180be706b69a2625339_1,67a04180be706b69a2625339.json
,,bari,Otra,67a04180be706b69a2625339_4,67a04180be706b69a2625339,MLM,2025-Q1,mesa con fintech risk por el cambio en la modalidad de pago del settlement de mlm debito de transferencia hacia swift automatico,67a04180be706b69a2625339_4,67a04180be706b69a2625339.json
,mla credito,bari,Mastercard,67a04180be706b69a2625339_2,67a04180be706b69a2625339,MLA,2025-Q1,alinear con master la cantidad de proyectos que tenemos pendientes o si podemos unificar todos en uno y avanzar con la asignacion de recursos,67a04180be706b69a2625339_2,67a04180be706b69a2625339.json
,,bari,Otra,67a9f05f1c3521cdc17d49d3_1,67a9f05f1c3521cdc17d49d3,CORP,2025-Q1,qpr bari monza el jueves 13 02,67a9f05f1c3521cdc17d49d3_1,67a9f05f1c3521cdc17d49d3.json
,,bari,Otra,67b32da5d0db53f1256fe524_3,67b32da5d0db53f1256fe524,MLB,2025-Q1,tarjetas internacionales / melidolar,67b32da5d0db53f1256fe524_3,67b32da5d0db53f1256fe524.json
,,bari,Otra,67a9f05f1c3521cdc17d49d3_2,67a9f05f1c3521cdc17d49d3,MLB,2025-Q1,mlb tarjetas internacionales y crypto,67a9f05f1c3521cdc17d49d3_2,67a9f05f1c3521cdc17d49d3.json
,,bari,Mastercard,67b32da5d0db53f1256fe524_2,67b32da5d0db53f1256fe524,CORP,2025-Q1,mesa por assessment de cobrand,67b32da5d0db53f1256fe524_2,67b32da5d0db53f1256fe524.json
,,bari,Otra,67a9f05f1c3521cdc17d49d3_3,67a9f05f1c3521cdc17d49d3,CORP,2025-Q1,cobrand presentacion a pau mediados de marzo,67a9f05f1c3521cdc17d49d3_3,67a9f05f1c3521cdc17d49d3.json
,,bari,Otra,67b32da5d0db53f1256fe524_1,67b32da5d0db53f1256fe524,CORP,2025-Q1,proceso de porotaje,67b32da5d0db53f1256fe524_1,67b32da5d0db53f1256fe524.json
,,bari,Otra,67bc685addf038fb1f27e8e4_1,67bc685addf038fb1f27e8e4,CORP,2025-Q1,carga de porotaje q2,67bc685addf038fb1f27e8e4_1,67bc685addf038fb1f27e8e4.json
,,bari,Otra,67bc685addf038fb1f27e8e4_3,67bc685addf038fb1f27e8e4,CORP,2025-Q1,assessment cobrand,67bc685addf038fb1f27e8e4_3,67bc685addf038fb1f27e8e4.json
,,bari,Otra,67bc685addf038fb1f27e8e4_2,67bc685addf038fb1f27e8e4,MLA,2025-Q1,proyecto tc mla: pusheando para que esta semana asignen ingenieros,67bc685addf038fb1f27e8e4_2,67bc685addf038fb1f27e8e4.json
,,bari,Visa,67c83bde5b57c303f587696a_3,67c83bde5b57c303f587696a,MLM,2025-Q1,alineamiento por auditoría de visa en mlm (qoc),67c83bde5b57c303f587696a_3,67c83bde5b57c303f587696a.json
,,bari,Otra,67c83bde5b57c303f587696a_2,67c83bde5b57c303f587696a,MLB,2025-Q1,confección de flujos por tc internacional / crypto en mlb,67c83bde5b57c303f587696a_2,67c83bde5b57c303f587696a.json
,,bari,Mastercard,67c83bde5b57c303f587696a_1,67c83bde5b57c303f587696a,MLA,2025-Q1,iniciamos mesas con master para certificar tc mla,67c83bde5b57c303f587696a_1,67c83bde5b57c303f587696a.json
,,bari,Mastercard,67cedfcf93a746ce474de197_2,67cedfcf93a746ce474de197,MLA,2025-Q1,proyecto tc mla negociacion de fechas con master,67cedfcf93a746ce474de197_2,67cedfcf93a746ce474de197.json
,,bari,Mastercard,67cedfcf93a746ce474de197_1,67cedfcf93a746ce474de197,CORP,2025-Q1,foco cobrands primer entregable del assessment de master y cierre del deck para presentar a pau,67cedfcf93a746ce474de197_1,67cedfcf93a746ce474de197.json
,,bari,Otra,67cedfcf93a746ce474de197_3,67cedfcf93a746ce474de197,MLB,2025-Q1,mlb tarjetas internacionales & crypto diseno de flujos,67cedfcf93a746ce474de197_3,67cedfcf93a746ce474de197.json
,,bari,Otra,67d8196df9011e64f6e367a7_2,67d8196df9011e64f6e367a7,MLA,2025-Q1,proyecto tc mla,67d8196df9011e64f6e367a7_2,67d8196df9011e64f6e367a7.json
,,bari,Otra,67d8196df9011e64f6e367a7_1,67d8196df9011e64f6e367a7,CORP,2025-Q1,cerrar primer entregable del assessment de cobrands con el objetivo de tener imputs para el deck a presentar a pau,67d8196df9011e64f6e367a7_1,67d8196df9011e64f6e367a7.json
,,bari,Visa,67d8196df9011e64f6e367a7_3,67d8196df9011e64f6e367a7,MLB,2025-Q1,mlb tj internacionalmelidolar reu con visa por settlement en stablecoins,67d8196df9011e64f6e367a7_3,67d8196df9011e64f6e367a7.json
,,bari,Otra,67e21f7a7f0c8983968d64fd_1,67e21f7a7f0c8983968d64fd,CORP,2025-Q1,presentación bc cobrands a pau (jueves),67e21f7a7f0c8983968d64fd_1,67e21f7a7f0c8983968d64fd.json
,,bari,Otra,67e21f7a7f0c8983968d64fd_3,67e21f7a7f0c8983968d64fd,MLM,2025-Q1,atraso migración monza mlm al 26/04 → análisis de impacto sobre ani y aft que entran en vigencia el 11/04.,67e21f7a7f0c8983968d64fd_3,67e21f7a7f0c8983968d64fd.json
,,bari,Visa,67e21f7a7f0c8983968d64fd_2,67e21f7a7f0c8983968d64fd,MLB,2025-Q1,mlb: pago del settlement a visa con musd,67e21f7a7f0c8983968d64fd_2,67e21f7a7f0c8983968d64fd.json
,,bari,Otra,67ea90192f4e23fd9db3a332_3,67ea90192f4e23fd9db3a332,MLA,2025-Q1,mla puesta en produccion y finalizacion del proyecto,67ea90192f4e23fd9db3a332_3,67ea90192f4e23fd9db3a332.json
,,bari,Otra,67ea90192f4e23fd9db3a332_1,67ea90192f4e23fd9db3a332,CORP,2025-Q1,trx internacionales pifo analisis de transacciones en autorizacion y clearing,67ea90192f4e23fd9db3a332_1,67ea90192f4e23fd9db3a332.json
,,bari,Otra,67ea90192f4e23fd9db3a332_2,67ea90192f4e23fd9db3a332,MLB,2025-Q1,mlb tarjetas internacionales,67ea90192f4e23fd9db3a332_2,67ea90192f4e23fd9db3a332.json
,,bari,Otra,67f3bf2565bfd33ac071b3e8_3,67f3bf2565bfd33ac071b3e8,MLM,2025-Q2,mlm pin online next steps luego de que hicimos pruebas exitosas,67f3bf2565bfd33ac071b3e8_3,67f3bf2565bfd33ac071b3e8.json
,,bari,Otra,67f3bf2565bfd33ac071b3e8_2,67f3bf2565bfd33ac071b3e8,CORP,2025-Q2,proceso de automatización de flujos de cbk relevamiento de los procesos actuales,67f3bf2565bfd33ac071b3e8_2,67f3bf2565bfd33ac071b3e8.json
,,bari,Otra,67f3bf2565bfd33ac071b3e8_1,67f3bf2565bfd33ac071b3e8,CORP,2025-Q2,pifo junto a alvaronoriega88,67f3bf2565bfd33ac071b3e8_1,67f3bf2565bfd33ac071b3e8.json
,,bari,Otra,67f3bf2565bfd33ac071b3e8_4,67f3bf2565bfd33ac071b3e8,CORP,2025-Q2,cobrands alineamiento con heads de negocios locales alineamiento con felix pagos,67f3bf2565bfd33ac071b3e8_4,67f3bf2565bfd33ac071b3e8.json
,,bari,Otra,67fc836488151ff01ba08822_2,67fc836488151ff01ba08822,MLA,2025-Q2,mla trx marcadas como internacionales que podrian ser nacionales merchant eeuu adquirente argentino moneda settlement ars e ic domestico bari las interpretaria como internacionales,67fc836488151ff01ba08822_2,67fc836488151ff01ba08822.json
,,bari,Otra,67fc836488151ff01ba08822_1,67fc836488151ff01ba08822,CORP,2025-Q2,mesa con felix pago alineamiento de propuesta,67fc836488151ff01ba08822_1,67fc836488151ff01ba08822.json
,,bari,Otra,67fc836488151ff01ba08822_3,67fc836488151ff01ba08822,MLM,2025-Q2,mesa con monza previa a la migracion de mlm 2604 y entender que paso con el retraso en plan del ff mla,67fc836488151ff01ba08822_3,67fc836488151ff01ba08822.json
,,bari,Otra,6805c2864d9de216f3b5c2e7_2,6805c2864d9de216f3b5c2e7,MLM,2025-Q2,mlm crédito: cerrar definiciones y detalles de la migración (sábado 26/04),6805c2864d9de216f3b5c2e7_2,6805c2864d9de216f3b5c2e7.json
,,bari,Otra,6805c2864d9de216f3b5c2e7_1,6805c2864d9de216f3b5c2e7,CORP,2025-Q2,confirmamos el reemplazo de yoe que comenzará el 15/05 con un esquema compartido y a partir del 1ro de junio full en el equipo,6805c2864d9de216f3b5c2e7_1,6805c2864d9de216f3b5c2e7.json
,,bari,Mastercard,6805c2864d9de216f3b5c2e7_3,6805c2864d9de216f3b5c2e7,CORP,2025-Q2,"cobrands: workshop de priorización juntos a master de posibles partners de la región, incluyendo a negocios de cada site y corp",6805c2864d9de216f3b5c2e7_3,6805c2864d9de216f3b5c2e7.json
,,bari,Otra,6805c2864d9de216f3b5c2e7_4,6805c2864d9de216f3b5c2e7,MLC,2025-Q2,mesa de mapeo de dependencias de tc chile,6805c2864d9de216f3b5c2e7_4,6805c2864d9de216f3b5c2e7.json
,,bari,Mastercard,680f6ed2a0fabc2bbeeca859_5,680f6ed2a0fabc2bbeeca859,CORP,2025-Q2,deck qbr de bari 0805 y slides del workshop de mastercard,680f6ed2a0fabc2bbeeca859_5,680f6ed2a0fabc2bbeeca859.json
,,bari,Visa,680f6ed2a0fabc2bbeeca859_2,680f6ed2a0fabc2bbeeca859,MLM,2025-Q2,12k transacciones rechazadas desde el sabado a las 7am hasta las 16 hs que detectamos un problema en el ruteo del bin por génova y aplicamos una regla transitoria para el fin de semana con el objetivo de evitar rechazos,680f6ed2a0fabc2bbeeca859_2,680f6ed2a0fabc2bbeeca859.json
,,bari,Mastercard,680f6ed2a0fabc2bbeeca859_4,680f6ed2a0fabc2bbeeca859,CORP,2025-Q2,discovery de la solución alm de master y similar de visa,680f6ed2a0fabc2bbeeca859_4,680f6ed2a0fabc2bbeeca859.json
,,bari,Visa,680f6ed2a0fabc2bbeeca859_1,680f6ed2a0fabc2bbeeca859,MLM,2025-Q2,el sábado por la madrugada migramos con éxito el legacy de tc visa mlm hacia bari monza y cámara visa con este hito bye bye procesadores externos todo ya es procesado en casita,680f6ed2a0fabc2bbeeca859_1,680f6ed2a0fabc2bbeeca859.json
,,bari,CORP,680f6ed2a0fabc2bbeeca859_3,680f6ed2a0fabc2bbeeca859,MLM,2025-Q2,asegurar la solución definitiva de mlm génova retro de por qué sucedió,680f6ed2a0fabc2bbeeca859_3,680f6ed2a0fabc2bbeeca859.json
,,bari,Otra,6818ae13605ed44c99ff42d4_2,6818ae13605ed44c99ff42d4,MLB,2025-Q2,"mesas de análisis: mlb pago settlement con crypto, mlm migraicón de tarjetas a semi-grade, cross alm bernas",6818ae13605ed44c99ff42d4_2,6818ae13605ed44c99ff42d4.json
,,bari,Otra,6818ae13605ed44c99ff42d4_1,6818ae13605ed44c99ff42d4,CORP,2025-Q2,qpr jueves 08/05,6818ae13605ed44c99ff42d4_1,6818ae13605ed44c99ff42d4.json
,,bari,Mastercard,6818ae13605ed44c99ff42d4_3,6818ae13605ed44c99ff42d4,CORP,2025-Q2,cierre assessment cobrand con mastercard. felix en análisis interno,6818ae13605ed44c99ff42d4_3,6818ae13605ed44c99ff42d4.json
,,bari,Otra,6821ed21748d82fa151b1eef_3,6821ed21748d82fa151b1eef,MLB,2025-Q2,mesas de análisis: one card - alm - issue en mlb con tj mp y points “autofinanciamiento”,6821ed21748d82fa151b1eef_3,6821ed21748d82fa151b1eef.json
,,bari,Mastercard,6821ed21748d82fa151b1eef_1,6821ed21748d82fa151b1eef,MLM,2025-Q2,mlm banco: primera mesa con master por traspaso de licencia ifpe a banco,6821ed21748d82fa151b1eef_1,6821ed21748d82fa151b1eef.json
,,bari,Otra,682b24b998b778e4f2f879f8_1,682b24b998b778e4f2f879f8,CORP,2025-Q2,carga y gestión de porotaje,682b24b998b778e4f2f879f8_1,682b24b998b778e4f2f879f8.json
,,bari,Otra,6821ed21748d82fa151b1eef_2,6821ed21748d82fa151b1eef,CORP,2025-Q2,workshop bari 2026,6821ed21748d82fa151b1eef_2,6821ed21748d82fa151b1eef.json
,mlm banco,bari,Otra,682b24b998b778e4f2f879f8_2,682b24b998b778e4f2f879f8,MLM,2025-Q2,alinear con los equipos el impacto de la migración de licencias en las banderas alto,682b24b998b778e4f2f879f8_2,682b24b998b778e4f2f879f8.json
,mlc crédito,bari,Otra,682b24b998b778e4f2f879f8_3,682b24b998b778e4f2f879f8,MLC,2025-Q2,redefinir el roadmap junto a alvaro según bandera elegida,682b24b998b778e4f2f879f8_3,682b24b998b778e4f2f879f8.json
,,bari,Otra,6834553616dd817dc109f9b6_1,6834553616dd817dc109f9b6,CORP,2025-Q2,fraude playstation: cerrar el post mortem y las definiciones de nuevos controles,6834553616dd817dc109f9b6_1,6834553616dd817dc109f9b6.json
,,bari,Otra,6834553616dd817dc109f9b6_3,6834553616dd817dc109f9b6,MLC,2025-Q2,corband - aramco,6834553616dd817dc109f9b6_3,6834553616dd817dc109f9b6.json
,,bari,Mastercard,6834553616dd817dc109f9b6_4,6834553616dd817dc109f9b6,CORP,2025-Q2,workshop con mastercard one credential,6834553616dd817dc109f9b6_4,6834553616dd817dc109f9b6.json
,,bari,Otra,6834553616dd817dc109f9b6_2,6834553616dd817dc109f9b6,CORP,2025-Q2,foco en porotaje,6834553616dd817dc109f9b6_2,6834553616dd817dc109f9b6.json
,,bari,Otra,683d8ca5b096742f5c27564b_3,683d8ca5b096742f5c27564b,CORP,2025-Q2,cierre porotaje,683d8ca5b096742f5c27564b_3,683d8ca5b096742f5c27564b.json
,,bari,Mastercard,683d8ca5b096742f5c27564b_2,683d8ca5b096742f5c27564b,CORP,2025-Q2,mesa de ALM con Master,683d8ca5b096742f5c27564b_2,683d8ca5b096742f5c27564b.json
,,bari,Otra,683d8ca5b096742f5c27564b_1,683d8ca5b096742f5c27564b,MLM,2025-Q2,banco MLM y primeros acercamientos de MLA,683d8ca5b096742f5c27564b_1,683d8ca5b096742f5c27564b.json
,,bari,Otra,6846d2f89c253b233ddde851_3,6846d2f89c253b233ddde851,CORP,2025-Q2,cambio en vtos de tarjetas (cross site),6846d2f89c253b233ddde851_3,6846d2f89c253b233ddde851.json
,,bari,Otra,6846d2f89c253b233ddde851_1,6846d2f89c253b233ddde851,CORP,2025-Q2,proceso de porotaje: wfi de nuestros porotos y entendimientos de scope de porotos hacia bari@patriciofernandez42 @francogariffo1,6846d2f89c253b233ddde851_1,6846d2f89c253b233ddde851.json
,,bari,Otra,6846d2f89c253b233ddde851_2,6846d2f89c253b233ddde851,MLM,2025-Q2,banco mlm: nueva propuesta de migración. alineamiento con equipos,6846d2f89c253b233ddde851_2,6846d2f89c253b233ddde851.json
,,bari,Mastercard,6850cf7cd1c268fee25d823d_3,6850cf7cd1c268fee25d823d,MLA,2025-Q2,mla fraude playstation: alineamiento interno sobre carga de cbks luego del imput de mastercard,6850cf7cd1c268fee25d823d_3,6850cf7cd1c268fee25d823d.json
,,bari,Otra,6850cf7cd1c268fee25d823d_1,6850cf7cd1c268fee25d823d,MLB,2025-Q2,mlb: análisis y remediación de vtos de tarjetas a 60 meses,6850cf7cd1c268fee25d823d_1,6850cf7cd1c268fee25d823d.json
,,bari,Otra,6850cf7cd1c268fee25d823d_2,6850cf7cd1c268fee25d823d,MLM,2025-Q2,mlm banco: continuamos con mesas de alineamiento sobre la nueva propuesta de migración,6850cf7cd1c268fee25d823d_2,6850cf7cd1c268fee25d823d.json
,,bari,Otra,685946afd9d5689efd4b2be3_1,685946afd9d5689efd4b2be3,CORP,2025-Q2,iniciamos mesas para armar las iniciativas de bari 2026,685946afd9d5689efd4b2be3_1,685946afd9d5689efd4b2be3.json
,,bari,Visa,685946afd9d5689efd4b2be3_2,685946afd9d5689efd4b2be3,MLM,2025-Q2,mesa con visa y master por status de pin online en mlm (master supuestamente tenia a su primer emisor en mayo),685946afd9d5689efd4b2be3_2,685946afd9d5689efd4b2be3.json
,,bari,Otra,685946afd9d5689efd4b2be3_3,685946afd9d5689efd4b2be3,MLM,2025-Q2,banco mlm: continuamos alineando estrategia de migración la figura de nuestra wallet y la separación entre psp y banco,685946afd9d5689efd4b2be3_3,685946afd9d5689efd4b2be3.json
,,bari,Otra,68628855031f9bf996adf240_1,68628855031f9bf996adf240,MLA,2025-Q2,inicio f&f tc en mla: miercoles 2/7 inicio de f&f de la tc en mla. 1era wave de 30 personas. la idea es probar distintas casuísticas con trxs de montos bajos. (limite de 300.000 ars),68628855031f9bf996adf240_1,68628855031f9bf996adf240.json
,,bari,Visa,68628855031f9bf996adf240_3,68628855031f9bf996adf240,CORP,2025-Q2,primer mesa con visa por alm,68628855031f9bf996adf240_3,68628855031f9bf996adf240.json
,,bari,Otra,68628855031f9bf996adf240_2,68628855031f9bf996adf240,CORP,2025-Q2,"bari 2026: iniciamos las mesas, debatiendo sobre las iniciativas y sus impactos",68628855031f9bf996adf240_2,68628855031f9bf996adf240.json
,,bari,Otra,686bbd6e40ca56ba700c3b31_2,686bbd6e40ca56ba700c3b31,MLA,2025-Q3,tokenización: mla config de bin commercial + nfc y de bin crédito + nfc,686bbd6e40ca56ba700c3b31_2,686bbd6e40ca56ba700c3b31.json
,,bari,Otra,686bbd6e40ca56ba700c3b31_1,686bbd6e40ca56ba700c3b31,CORP,2025-Q3,deck qpr + v2 del dash con métricas bari,686bbd6e40ca56ba700c3b31_1,686bbd6e40ca56ba700c3b31.json
,,bari,Visa,686bbd6e40ca56ba700c3b31_3,686bbd6e40ca56ba700c3b31,MLM,2025-Q3,mlm tokenización bin crédito cof y primeras conversaciones con visa por nfc,686bbd6e40ca56ba700c3b31_3,686bbd6e40ca56ba700c3b31.json
,,bari,Otra,686bbd6e40ca56ba700c3b31_4,686bbd6e40ca56ba700c3b31,CORP,2025-Q3,mesa por tap to everything - c/bari + continuar con bari 2026,686bbd6e40ca56ba700c3b31_4,686bbd6e40ca56ba700c3b31.json
,,bari,Otra,6874f85ac05cd38943943b0f_2,6874f85ac05cd38943943b0f,MLM,2025-Q3,cierre de pruebas transaccionales para tokenizacion cof tc credito mlm y apertura del proyecto bin commercial tc mla,6874f85ac05cd38943943b0f_2,6874f85ac05cd38943943b0f.json
,,bari,Mastercard,6874f85ac05cd38943943b0f_3,6874f85ac05cd38943943b0f,MLC,2025-Q3,apertura del proyecto tc en mlc con mastercard ica y bin ya otorgados,6874f85ac05cd38943943b0f_3,6874f85ac05cd38943943b0f.json
,,bari,Otra,6874f85ac05cd38943943b0f_1,6874f85ac05cd38943943b0f,CORP,2025-Q3,cierre deck pau y review q2 marcosari entregable de la vf del dashboard de kpis,6874f85ac05cd38943943b0f_1,6874f85ac05cd38943943b0f.json
,,bari,Otra,687e3254eaad441bcd747f9c_3,687e3254eaad441bcd747f9c,MLC,2025-Q3,tc chile,687e3254eaad441bcd747f9c_3,687e3254eaad441bcd747f9c.json
,,bari,Otra,687e3254eaad441bcd747f9c_1,687e3254eaad441bcd747f9c,CORP,2025-Q3,mesas de aprobación y flujos de cbk con equipo de bari it,687e3254eaad441bcd747f9c_1,687e3254eaad441bcd747f9c.json
,,bari,Otra,687e3254eaad441bcd747f9c_2,687e3254eaad441bcd747f9c,MLM,2025-Q3,cierre de proyecto de tokenicion cof tc mlm y kickoff tokenización ppc commercial mla cof y nfc,687e3254eaad441bcd747f9c_2,687e3254eaad441bcd747f9c.json
,,bari,Otra,68876ce44ba843319c68b353_3,68876ce44ba843319c68b353,MLA,2025-Q3,finalizar el proyecto del bin conmercial tc mla para dejarlo live,68876ce44ba843319c68b353_3,68876ce44ba843319c68b353.json
,,bari,Otra,68876ce44ba843319c68b353_1,68876ce44ba843319c68b353,CORP,2025-Q3,"armar los one pager de las iniciativas 2026 (necesidad a resolver, kpis y equipos a impactar)",68876ce44ba843319c68b353_1,68876ce44ba843319c68b353.json
,,bari,Mastercard,68876ce44ba843319c68b353_2,68876ce44ba843319c68b353,MLC,2025-Q3,avanzar junto a mastercard puesta en producción tc mlc y licencia ica/bin de mlu,68876ce44ba843319c68b353_2,68876ce44ba843319c68b353.json
,,bari,Otra,6890a6a8e72506cd683d4300_2,6890a6a8e72506cd683d4300,MLB,2025-Q3,alineación con bari it de los rangos de emisión y tokenización + proyecto de ampliación rango de emisión a tokenizar bin 417401 mlb,6890a6a8e72506cd683d4300_2,6890a6a8e72506cd683d4300.json
,,bari,Mastercard,6890a6a8e72506cd683d4300_1,6890a6a8e72506cd683d4300,MLC,2025-Q3,cierre de slides para el qpr + mesas de proyecto con mastercard por tc mlc,6890a6a8e72506cd683d4300_1,6890a6a8e72506cd683d4300.json
,,bari,Otra,6890a6a8e72506cd683d4300_3,6890a6a8e72506cd683d4300,CORP,2025-Q3,on us: impactos en conci,6890a6a8e72506cd683d4300_3,6890a6a8e72506cd683d4300.json
,,bari,Otra,6899e0b0d2818cca5aed2f36_2,6899e0b0d2818cca5aed2f36,CORP,2025-Q3,finalizacion deck de bines rangos emision y tokenizacion,6899e0b0d2818cca5aed2f36_2,6899e0b0d2818cca5aed2f36.json
,,bari,Mastercard,6899e0b0d2818cca5aed2f36_1,6899e0b0d2818cca5aed2f36,MLC,2025-Q3,fu con mc sobre tc mlc por formularios y configuraciones + 2da mesa con it por aprobacion bari,6899e0b0d2818cca5aed2f36_1,6899e0b0d2818cca5aed2f36.json
,,bari,Otra,6899e0b0d2818cca5aed2f36_3,6899e0b0d2818cca5aed2f36,CORP,2025-Q3,analisis de contratos por on us,6899e0b0d2818cca5aed2f36_3,6899e0b0d2818cca5aed2f36.json
,,bari,Otra,68a31bf23b90f474215d8b77_1,68a31bf23b90f474215d8b77,MLC,2025-Q3,mlc - avanzar con certificación + mlu kick off configuración mips,68a31bf23b90f474215d8b77_1,68a31bf23b90f474215d8b77.json
,,bari,Otra,68a31bf23b90f474215d8b77_3,68a31bf23b90f474215d8b77,CORP,2025-Q3,on us + one credential,68a31bf23b90f474215d8b77_3,68a31bf23b90f474215d8b77.json
,,bari,Otra,68a31bf23b90f474215d8b77_2,68a31bf23b90f474215d8b77,CORP,2025-Q3,alineación con bari it para estandarizar futuras emisiones y rangos + apertura de proyecto para ampliar rango de tokenización bin 498581,68a31bf23b90f474215d8b77_2,68a31bf23b90f474215d8b77.json
,,bari,Otra,68ac580b564f81042fe47d5a_1,68ac580b564f81042fe47d5a,CORP,2025-Q3,porotaje mapear y cargar todas los porotos con dependencias externas + monitorear todos los porotos con dependencias a bari esten correctamente cargados,68ac580b564f81042fe47d5a_1,68ac580b564f81042fe47d5a.json
,,bari,Otra,68ac580b564f81042fe47d5a_3,68ac580b564f81042fe47d5a,CORP,2025-Q3,on us y one credential,68ac580b564f81042fe47d5a_3,68ac580b564f81042fe47d5a.json
,,bari,Otra,68ac580b564f81042fe47d5a_2,68ac580b564f81042fe47d5a,MLC,2025-Q3,seguimiento de los proyectos de certificacion de mlc y de obtener ica bin de mlu,68ac580b564f81042fe47d5a_2,68ac580b564f81042fe47d5a.json
,,bari,Otra,68b58f6f0dba33fdf1b64cf7_2,68b58f6f0dba33fdf1b64cf7,MLC,2025-Q3,seguimiento certificacion tc chile y ppc uruguay ica y bin la semana que viene,68b58f6f0dba33fdf1b64cf7_2,68b58f6f0dba33fdf1b64cf7.json
,,bari,Otra,68b58f6f0dba33fdf1b64cf7_3,68b58f6f0dba33fdf1b64cf7,CORP,2025-Q3,mesa con point por one credential,68b58f6f0dba33fdf1b64cf7_3,68b58f6f0dba33fdf1b64cf7.json
,,bari,Otra,68b58f6f0dba33fdf1b64cf7_1,68b58f6f0dba33fdf1b64cf7,MLM,2025-Q3,seguimiento on us novedades mexico,68b58f6f0dba33fdf1b64cf7_1,68b58f6f0dba33fdf1b64cf7.json
,,bari,Otra,68beca4e72a5464b820deb8d_2,68beca4e72a5464b820deb8d,CORP,2025-Q3,discovery bnpl con nfc simil nupay on us,68beca4e72a5464b820deb8d_2,68beca4e72a5464b820deb8d.json
